Phone Number,Project,Description,URL,Last Modified Date,Last Modified By,Transfer Prompt,Error Prompt,Backup Transfer Destination,Recovery URL,Recovery URL (alt),Reporting Group,Time Zone,Call Type,Service Combination,Contract,Environment,Outbound Web Account,Allow Blind Transfers,Traffic Plan,Routing notes,Utterance Capture,Logging (Dev),Logging (VXML),Logging (VXML Warnings),VXML Revision,VXML Update,DTMF Only,Call Field,Call Expression,Call Action,Max Live Calls,Extranet Applications,Exclude Billing,% Whole Calls Recorded,Play in browser?,IDM Events,IDM Events VXML Flow,State name
800-521-2154,Tellme QA - AppX,,http://aw.voicesms2.vui.en-us.tellme.com/index_receive_cingular.vxml,Jun 02 2020 07:00,Polinaidu Gottapu kin,,,"",,,,America/Los_Angeles,Inbound VXML,AT&T TDM (Integrated)  -->  Microsoft DNN Speech Engine (stable sv2),Tellme QA - AppX,Stable SV2,,True,dialog-ASR_MS_DNN,,False,True,True,True,,,False,"",,"",,,False,0.0,False,False,False,active
800-521-2348,Tellme QA - AppX,,http://aw.voicesms2.vui.en-us.tellme.com/index_receive_cingular.vxml,Jun 02 2020 07:00,Polinaidu Gottapu kin,,,"",,,,America/Los_Angeles,Inbound VXML,AT&T TDM (Integrated)  -->  Microsoft DNN Speech Engine (stable sv2),Tellme QA - AppX,Stable SV2,,True,dialog-ASR_MS_DNN,,False,True,True,True,,,False,"",,"",,,False,0.0,False,False,False,active
800-521-2417,Tellme QA - AppX,,http://voicesms2.vui.en-us.tellme.com/index_receive.vxml,Jun 02 2020 07:00,Polinaidu Gottapu kin,,,"",,,,America/Los_Angeles,Inbound VXML,AT&T TDM (Integrated)  -->  Microsoft DNN Speech Engine (stable sv2),Tellme QA - AppX,Stable SV2,,True,dialog-ASR_MS_DNN,,False,True,True,True,,,False,"",,"",,,False,0.0,False,False,False,active
800-521-2431,Tellme QA - AppX,,http://voicesms2.vui.en-us.tellme.com/index_receive.vxml,Jun 02 2020 07:00,Polinaidu Gottapu kin,,,"",,,,America/Los_Angeles,Inbound VXML,AT&T TDM (Integrated)  -->  Microsoft DNN Speech Engine (stable sv2),Tellme QA - AppX,Stable SV2,,True,dialog-ASR_MS_DNN,,False,True,True,True,,,False,"",,"",,,False,100.0,False,True,True,active
800-521-2466,Tellme QA - AppX,,http://voicesms2.vui.en-us.tellme.com/index_receive.vxml,Jun 02 2020 07:00,Polinaidu Gottapu kin,,,"",,,,America/Los_Angeles,Inbound VXML,AT&T TDM (Integrated)  -->  Microsoft DNN Speech Engine (stable sv2),Tellme QA - AppX,Stable SV2,,True,dialog-ASR_MS_DNN,,False,True,True,True,,,False,"",,"",,,False,0.0,False,False,False,active
800-521-2574,Tellme QA - AppX,,http://voicesms2.vui.en-us.tellme.com/index_receive.vxml,Jun 02 2020 07:00,Polinaidu Gottapu kin,,,"",,,,America/Los_Angeles,Inbound VXML,AT&T TDM (Integrated)  -->  Microsoft DNN Speech Engine (stable sv2),Tellme QA - AppX,Stable SV2,,True,dialog-ASR_MS_DNN,,False,True,True,True,,,False,"",,"",,,False,0.0,False,False,False,active
800-557-5672,Tellme QA - AppX,,http://aw.da.vui.en-us.tellme.com/index.vxml,Jun 02 2020 07:00,Polinaidu Gottapu kin,,,"",,,,America/Los_Angeles,Inbound VXML,AT&T TDM (Integrated)  -->  Microsoft DNN Speech Engine (stable sv2),Tellme QA - AppX,Stable SV2,,True,dialog-ASR_MS_DNN,,False,True,True,True,,,False,"",,"",,,False,0.0,False,False,False,active
800-564-9819,Tellme QA - AppX,TFN testing for stable SV2 Cloud 864,http://error.vui.en-us.tellme.com/placeholder.vxml,Jun 02 2020 07:00,Polinaidu Gottapu kin,,,"",,,,America/Los_Angeles,Inbound VXML,AT&T TDM (Integrated)  -->  Microsoft DNN Speech Engine (stable sv2),Tellme QA - AppX,Stable SV2,,True,dialog-ASR_MS_DNN,,False,True,True,True,,,False,"",,"",,,False,0.0,False,True,False,active
800-566-0208,Tellme QA - AppX,TFN testing for stable SV2 Cloud 864,http://error.vui.en-us.tellme.com/placeholder.vxml,Jun 02 2020 07:00,Polinaidu Gottapu kin,,,"",,,,America/Los_Angeles,Inbound VXML,AT&T TDM (Integrated)  -->  Microsoft DNN Speech Engine (stable sv2),Tellme QA - AppX,Stable SV2,,True,dialog-ASR_MS_DNN,,False,True,True,True,,,False,"",,"",,,False,0.0,False,True,False,active
800-606-3697,Tellme QA - AppX,SD Dev,http://slb01.iic1.codev.sv1.247-inc.net:7080/amex-wrp/doc/tellme.vxml?type=1,Jun 02 2020 07:00,Polinaidu Gottapu kin,,,"",,,,America/Los_Angeles,Inbound VXML,AT&T TDM (Integrated)  -->  Microsoft DNN Speech Engine (stable sv2),Tellme QA,Stable SV2,,True,dialog-ASR_MS_DNN,,False,True,True,True,,,False,"",,"",,,False,0.0,False,False,False,active
800-607-0761,Tellme QA - AppX,SD Dev,http://slb01.iic1.codev.sv1.247-inc.net:7080/amex-wrp/doc/tellme.vxml?type=2,Jun 02 2020 07:00,Polinaidu Gottapu kin,,,"",,,,America/Los_Angeles,Inbound VXML,AT&T TDM (Integrated)  -->  Microsoft DNN Speech Engine (stable sv2),Tellme QA,Stable SV2,,True,dialog-ASR_MS_DNN,,False,True,True,True,,,False,"",,"",,,False,0.0,False,False,False,active
800-607-1332,Tellme QA - AppX,SD Dev,http://slb01.iic1.codev.sv1.247-inc.net:7080/amex-wrp/doc/tellme.vxml?type=3,Jun 02 2020 07:00,Polinaidu Gottapu kin,,,"",,,,America/Los_Angeles,Inbound VXML,AT&T TDM (Integrated)  -->  Microsoft DNN Speech Engine (stable sv2),Tellme QA,Stable SV2,,True,dialog-ASR_MS_DNN,,False,True,True,True,,,False,"",,"",,,False,0.0,False,False,False,active
800-607-1340,Tellme QA - AppX,SD Dev,http://slb01.iic1.uat.sv1.247-inc.net:7080/amex-wrp/doc/tellme.vxml,Jun 02 2020 07:00,Polinaidu Gottapu kin,,,"",,,,America/Los_Angeles,Inbound VXML,AT&T TDM (Integrated)  -->  Microsoft DNN Speech Engine (stable sv2),Tellme QA,Stable SV2,,True,dialog-ASR_MS_DNN,,False,True,True,True,,,False,"",,"",,,False,0.0,False,False,False,active
800-609-3238,Tellme QA - AppX,SD Dev - CDE Testing,http://slb01.iic1.sjc02.247-inc.net:7080/abg-main/doc/tellme.vxml,Jun 02 2020 07:00,Polinaidu Gottapu kin,,,"",,,,America/Los_Angeles,Inbound VXML,AT&T TDM (Integrated)  -->  Microsoft DNN Speech Engine (stable sv2),Tellme QA,Stable SV2,,True,dialog-ASR_MS_DNN,,False,True,True,True,,,False,"",,"",,,False,0.0,False,False,False,active
800-609-4650,Tellme QA - AppX,SD MMPM Test -- moved to production see redmine 268220,http://error.vui.en-us.tellme.com/placeholder.vxml?ccxml=http://amex.vui.en-US.tellme.com/controller/cb/ccxml/cloudbrain.ccxml?vak=dialog.mm2-qa.mm.sip.tellme.com,Jun 02 2020 07:00,Polinaidu Gottapu kin,,,"",,,MMEP Testing,America/Los_Angeles,Inbound VXML,AT&T TDM (Integrated)  -->  Microsoft Speech Engine (stable sv2),Tellme QA - AppX,Stable SV2,,True,SD-8006094650,SD MMCV Test,False,True,True,True,,,False,"",,"",,,False,0.0,False,False,False,inactive
800-631-9128,Tellme QA - AppX,SD Dev,http://dev-redirector.svc.tellme.com/eking/MVP/testRouter2.vxml,Jun 02 2020 07:00,Polinaidu Gottapu kin,,,"",,,,America/Los_Angeles,Inbound VXML,AT&T TDM (Integrated)  -->  Microsoft Speech Engine (stable sv2),Tellme QA,Stable SV2,,True,PlatQA_8005753547,,False,True,True,True,,,False,"",,"",,,False,0.0,False,False,False,active
800-631-9146,Tellme QA - AppX,SD Dev - CDE Testing,http://slb01.iic1.sjc02.247-inc.net:7080/aa-crew/doc/tellme.vxml,Jun 02 2020 07:00,Polinaidu Gottapu kin,,,"",,,,America/Los_Angeles,Inbound VXML,AT&T TDM (Integrated)  -->  Microsoft DNN Speech Engine (stable sv2),Tellme QA,Stable SV2,,True,dialog-ASR_MS_DNN,,False,True,True,True,,,False,"",,"",,,False,0.0,False,False,False,active
800-631-9568,Tellme QA - AppX,SD Dev,http://slb01.iic1.sjc02.247-inc.net:7080/farm-mgmt-cisco-cde/doc/tellme.vxml?testmode=true,Jun 02 2020 07:00,Polinaidu Gottapu kin,,,"",,,,America/Los_Angeles,Inbound VXML,AT&T TDM (Integrated)  -->  Microsoft DNN Speech Engine (stable sv2),Tellme QA,Stable SV2,,True,dialog-ASR_MS_DNN,,False,True,True,True,,,False,"",,"",,,False,0.0,False,False,False,active
800-635-9415,Tellme QA - AppX,SD Dev,http://qa.voxify.com:7080/amex-pay/doc/tellme.vxml?type=2,Jun 02 2020 07:00,Polinaidu Gottapu kin,,,"",,,,America/Los_Angeles,Inbound VXML,AT&T TDM (Integrated)  -->  Microsoft DNN Speech Engine (stable sv2),Tellme QA,Stable SV2,,True,dialog-ASR_MS_DNN,,False,True,True,True,,,False,"",,"",,,False,0.0,False,False,False,active
800-635-9829,Tellme QA - AppX,Cancel Reservation App shubham.yeole@247-inc.com,http://virt-asst-content-stable.api.247-inc.net/v1/virtualagents/clients/247inc/applications/referencebot/voice/current/main.vxml,Jun 02 2020 07:00,Polinaidu Gottapu kin,(gf8i2f2$5,(gf8i2f2$5,"",,,,America/Los_Angeles,Inbound VXML,AT&T TDM (Integrated)  -->  Microsoft Speech Engine (stable sv2),Tellme QA,Stable SV2,,True,dialog-ASR_MS_DNN,,False,True,True,True,,,False,"",,"",,,False,0.0,False,True,True,active
800-644-6198,Tellme QA - AppX,Sirius XM or Dish Chatbot Stable,http://virt-asst-content-stable.api.247-inc.net/v1/virtualagents/clients/dish/applications/chatbot/voice/current/main.vxml,Jun 02 2020 07:00,Polinaidu Gottapu kin,,,"",,,,America/Los_Angeles,Inbound VXML,AT&T TDM (Integrated)  -->  Microsoft Speech Engine (stable sv2),Tellme QA,Stable SV2,,True,TrafficPlan-eBay-UK,,False,True,True,True,,,False,"",,"",,,False,0.0,False,True,False,active
800-644-6705,Tellme QA - AppX,SD Dev - CDE Testing,http://slb01.iic1.sjc02.247-inc.net:7080/cert-1.0/doc/tellme.vxml,Jun 02 2020 07:00,Polinaidu Gottapu kin,,,"",,,,America/Los_Angeles,Inbound VXML,AT&T TDM (Integrated)  -->  Microsoft DNN Speech Engine (stable sv2),Tellme QA,Stable SV2,,True,dialog-ASR_MS_DNN,,False,True,True,True,,,False,"",,"",,,False,0.0,False,False,False,active
800-645-0124,Tellme QA - AppX,SD Dev,http://slb01.iic1.sjc02.247-inc.net:7080/abg-main.orig/doc/tellme.vxml,Jun 02 2020 07:00,Polinaidu Gottapu kin,,,"",http://staging.voxify.com:7080/ua-nail/doc/tellme.vxml,,,America/Los_Angeles,Inbound VXML,AT&T TDM (Integrated)  -->  Microsoft DNN Speech Engine (stable sv2),Tellme QA,Stable SV2,,True,dialog-ASR_MS_DNN,,False,True,True,True,,,False,"",,"",,,False,0.0,False,False,False,inactive
800-645-0155,Tellme QA - AppX,PSR Load Test - Prod,http://psr-slb01.web.shared.int.sv2.247-inc.net:7080/cap1-cardb/doc/tellme.vxml,Jun 02 2020 07:00,Polinaidu Gottapu kin,,,"",,,,America/Los_Angeles,Inbound VXML,AT&T TDM (Integrated)  -->  Microsoft DNN Speech Engine (stable sv2),Tellme QA - AppX,Stable SV2,,True,dialog-ASR_MS_DNN,,False,True,True,True,,,False,"",,"",,,False,0.0,False,False,False,active
800-645-0351,Tellme QA - AppX,PSR Load Test - Beta,http://psr-slb01.web.shared.int.sv2.247-inc.net:7080/cap1-carda/doc/tellme.vxml,Jun 02 2020 07:00,Polinaidu Gottapu kin,,,"",,,,America/Los_Angeles,Inbound VXML,AT&T TDM (Integrated)  -->  Microsoft DNN Speech Engine (stable sv2),Tellme QA,Stable SV2,,True,dialog-ASR_MS_DNN,,False,True,True,True,,,False,"",,"",,,False,0.0,False,False,False,active
800-646-7836,Tellme QA - AppX,SD MMPMTest,http://error.vui.en-us.tellme.com/placeholder.vxml?ccxml=http://amex.vui.en-US.tellme.com/controller/cb/ccxml/cloudbrain.ccxml?vak=dialog.mm1-qa.mm.sip.tellme.com,Jun 02 2020 07:00,Polinaidu Gottapu kin,,,"",,,MMEP Testing,America/Los_Angeles,Inbound VXML,AT&T TDM (Integrated)  -->  Microsoft Speech Engine (stable sv2),Tellme QA - Platform,Stable SV2,,True,SD-8006467836,,False,True,True,True,,,False,"",,"",,,False,0.0,False,False,False,active
800-652-0150,Tellme QA - AppX,SD MMCV Test,http://error.vui.en-us.tellme.com/placeholder.vxml?ccxml=http://amex.vui.en-US.tellme.com/controller/cb/ccxml/cloudbrain.ccxml?vak=dialog.mm3-qa.mm.sip.tellme.com,Jun 02 2020 07:00,Polinaidu Gottapu kin,,,"",,,,America/Los_Angeles,Inbound VXML,AT&T TDM (Integrated)  -->  Microsoft Speech Engine (stable sv2),Tellme QA - AppX,Stable SV2,,True,SD-8006520150,,False,True,True,True,,,False,"",,"",,,False,0.0,False,False,False,active
800-652-0281,Tellme QA - AppX,SD Dev - NL Capital One Test (was SD MMPM API Test),http://qa.voxify.com:7080/cap1-card/doc/tellme.vxml?testmode=true,Jun 02 2020 07:00,Polinaidu Gottapu kin,,,"",,,,America/Los_Angeles,Inbound VXML,AT&T TDM (Integrated)  -->  Microsoft DNN Speech Engine (stable sv2),Tellme QA - AppX,Stable SV2,,True,dialog-ASR_MS_DNN,moved from SD-8006520281,False,True,True,True,,,False,"",,"",,,False,0.0,False,False,False,active
800-678-5484,Tellme QA - AppX,TFN testing for stable SV2 Cloud 864,http://test03.plat.qa.backvport.sv2.tellme.com/zoya/transfer/transfer-blind-IMG-uuiWithEncoding-45.vxml,Jun 02 2020 07:00,Polinaidu Gottapu kin,,,"",,,,America/Los_Angeles,Inbound VXML,AT&T TDM (Integrated)  -->  Microsoft DNN Speech Engine (stable sv2),Tellme QA - AppX,Stable SV2,,True,dialog-ASR_MS_DNN,,False,True,True,True,,,False,"",,"",,,False,0.0,False,True,False,active
800-742-9604,Tellme QA - AppX,247 AI AISHA Testing Garima Sindal,http://virt-asst-content-stable.api.247-inc.net/v1/virtualagents/clients/247ai/applications/aisha/voice/current/main.vxml,Jun 02 2020 07:00,Polinaidu Gottapu kin,,,"",,,,America/Los_Angeles,Inbound VXML,AT&T TDM (Integrated)  -->  Microsoft Speech Engine (stable sv2),Tellme QA - AppX,Stable SV2,,True,dialog-ASR_MS_DNN,,False,True,True,True,,,False,"",,"",,,False,0.0,False,True,False,active
800-745-9017,Tellme QA - AppX,TFN testing for stable SV2 Cloud 864,http://error.vui.en-us.tellme.com/placeholder.vxml,Jun 02 2020 07:00,Polinaidu Gottapu kin,,,"",,,,America/Los_Angeles,Inbound VXML,AT&T TDM (Integrated)  -->  Microsoft DNN Speech Engine (stable sv2),Tellme QA - AppX,Stable SV2,,True,dialog-ASR_MS_DNN,,False,True,True,True,,,False,"",,"",,,False,0.0,False,True,False,active
800-778-0673,Tellme QA - AppX,CTIC TFN - IVR2Chat development,http://virt-asst-content-stable.api.247-inc.net/v1/virtualagents/clients/247inc-ivr2chat/applications/general/voice/current/main.vxml,Jun 02 2020 07:00,Polinaidu Gottapu kin,,,"",,,,America/Los_Angeles,Inbound VXML,AT&T TDM (Integrated)  -->  Microsoft DNN Speech Engine (stable sv2),Tellme QA - AppX,Stable SV2,,True,dialog-ASR_MS_DNN,,False,True,True,True,,,False,"",,"",,,False,0.0,False,True,False,active
800-778-2960,Tellme QA - AppX,TTS voices - Ashwin,http://andrewhunt.com.au/tts-voices.xml,Jun 02 2020 07:00,Polinaidu Gottapu kin,,,"",,,,America/Los_Angeles,Inbound VXML,AT&T TDM (Integrated)  -->  Microsoft DNN Speech Engine (stable sv2),Tellme QA - AppX,Stable SV2,,True,dialog-ASR_MS_DNN,,False,True,True,True,,,False,"",,"",,,False,0.0,False,True,False,active
800-819-8801,Tellme QA - AppX,CE2AIVA test for Hari D,http://virt-asst-content-stable.api.247-inc.net/v1/virtualagents/clients/247inc/applications/ce2aiva/voice/current/main.vxml,Jun 02 2020 07:00,Polinaidu Gottapu kin,,,"",,,,America/Los_Angeles,Inbound VXML,AT&T TDM (Integrated)  -->  Microsoft DNN Speech Engine (stable sv2),Tellme QA - AppX,Stable SV2,,True,dialog-ASR_MS_DNN,,False,True,True,True,,,False,"",,"",,,False,0.0,False,True,False,active
800-824-7302,Tellme QA - AppX,DSG test TFN - eking managing,http://anvil.tellme.com/~jgeorge/studiotests/panda/test_models_stable_gmm.vxml,Jun 02 2020 07:00,Polinaidu Gottapu kin,,,"",,,,America/Los_Angeles,Inbound VXML,AT&T TDM (Integrated)  -->  Microsoft DNN Speech Engine (stable sv2),Tellme QA - AppX,Stable SV2,,True,dialog-ASR_MS_DNN,,False,True,True,True,,,False,"",,"",,,False,0.0,False,True,False,active
800-824-9548,Tellme QA - AppX,DSG test TFN - eking managing,http://anvil.tellme.com/~jgeorge/studiotests/panda/test_models_stable_dnn.vxml,Jun 02 2020 07:00,Polinaidu Gottapu kin,,,"",,,,America/Los_Angeles,Inbound VXML,AT&T TDM (Integrated)  -->  Microsoft DNN Speech Engine (stable sv2),Tellme QA - AppX,Stable SV2,,True,dialog-ASR_MS_DNN,,False,True,True,True,,,False,"",,"",,,False,0.0,False,True,False,active
800-827-6601,Tellme QA - AppX,PSG - AIVA Training - per Nandan G,http://devnet.tellme.com/~nandang/farmers-efnol-vxml/ce_subdialog.vxml,Jun 02 2020 07:00,Polinaidu Gottapu kin,,,"",,,,America/Los_Angeles,Inbound VXML,AT&T TDM (Integrated)  -->  Microsoft DNN Speech Engine (stable sv2),Tellme QA - AppX,Stable SV2,,True,dialog-ASR_MS_DNN,,False,True,True,True,,,False,"",,"",,,False,0.0,False,True,False,active
800-827-7181,Tellme QA - AppX,247 ai Address Capture Bot - MJ,http://anvil.tellme.com/~mdevanalamath/addresscapturevoice/main.vxml,Jun 02 2020 07:00,Polinaidu Gottapu kin,,,"",,,,America/Los_Angeles,Inbound VXML,AT&T TDM (Integrated)  -->  Microsoft DNN Speech Engine (stable sv2),Tellme QA - AppX,Stable SV2,,True,dialog-ASR_MS_DNN,,False,True,True,True,,,False,"",,"",,,False,0.0,False,True,False,active
866-285-9603,Tellme QA - AppX,TFN testing for stable SV2 Cloud 864,http://error.vui.en-us.tellme.com/placeholder.vxml,Jun 02 2020 07:00,Polinaidu Gottapu kin,,,"",,,,America/Los_Angeles,Inbound VXML,AT&T TDM (Integrated)  -->  Microsoft DNN Speech Engine (stable sv2),Tellme QA - AppX,Stable SV2,,True,dialog-ASR_MS_DNN,,False,True,True,True,,,False,"",,"",,,False,0.0,False,True,False,active
888-267-4577,Tellme QA - AppX,eking test TFN,http://dev-vpa01.app.shared.int.sv2.247-inc.net:8080/public/amazon/v1/main.xml,Jun 02 2020 07:00,Polinaidu Gottapu kin,,,"",,,,America/Los_Angeles,Inbound VXML,AT&T TDM (Integrated)  -->  Microsoft Speech Engine (stable sv2),Tellme QA - AppX,Stable SV2,,True,PlatQA_tel01_p208_sv2,,False,True,True,True,,,False,"",,"",,,False,0.0,False,False,False,active
888-267-4580,Tellme QA - AppX,,http://load02.app.qa.shared.sv2.tellme.com/orange/index_panda20.vxml,Jun 02 2020 07:00,Polinaidu Gottapu kin,,,"",,,,America/Los_Angeles,Inbound VXML,AT&T TDM (Integrated)  -->  Microsoft DNN Speech Engine (stable sv2),Tellme QA - AppX,Stable SV2,,True,dialog-ASR_MS_DNN,,False,True,True,True,,,False,"",,"",,,False,0.0,False,False,False,active
888-267-4588,Tellme QA - AppX,,http://load01.app.qa.shared.sv2.tellme.com/foundation/index.vxml,Jun 02 2020 07:00,Polinaidu Gottapu kin,,,"",,,,America/Los_Angeles,Inbound VXML,AT&T TDM (Integrated)  -->  Nuance Speech Engine (stable sv2),Tellme QA - AppX,Stable SV2,,True,AppX-Stable-Dialog-GP,,False,True,True,True,,,False,"",,"",,,False,0.0,False,False,False,active
888-279-1318,Tellme QA - AppX,247 ai Credit Card Info Bot,http://virt-asst-content-stable.api.247-inc.net/v1/virtualagents/clients/247marketing/applications/shope/voice/current/main.vxml,Jun 02 2020 07:00,Polinaidu Gottapu kin,,,"",,,,America/Los_Angeles,Inbound VXML,AT&T TDM (Integrated)  -->  Microsoft Speech Engine (stable sv2),Tellme QA - AppX,Stable SV2,,True,TrafficPlan-eBay-UK,,False,True,True,True,,,False,"",,"",,,False,0.0,False,False,False,active
888-279-1347,Tellme QA - AppX,eking test TFN demos,http://megaman.tellme.com/~eking/development/vxml/dvoip-interop.xml,Jun 02 2020 07:00,Polinaidu Gottapu kin,,,"",,,,America/Los_Angeles,Inbound VXML,AT&T TDM (Integrated)  -->  Microsoft Speech Engine (stable sv2),Tellme QA - AppX,Stable SV2,,True,p303,,False,True,True,True,,,False,"",,"",,,False,0.0,False,False,False,active
dialog.alibi.cingular.com.notifier.sip.tellme.com,Tellme QA - AppX,,Not applicable,Jun 02 2020 07:00,Polinaidu Gottapu kin,,,"",,,,America/Los_Angeles,Outbound Web,Microsoft Speech Engine  -->  AT&T TDM Outbound (stable sv2),Tellme QA - AppX,Stable SV2,alibi.cingular.com,True,dialog-ASR_MS,,False,True,True,True,,,False,"",,"",,,False,0.0,False,False,False,active
dialog.attws.com.notifier.sip.tellme.com,Tellme QA - AppX,,Not applicable,Jun 02 2020 07:00,Polinaidu Gottapu kin,,,"",,,,America/Los_Angeles,Outbound Web,Microsoft Speech Engine  -->  AT&T TDM Outbound (stable sv2),Tellme QA - AppX,Stable SV2,attws.com,True,PlatQA-p301_sv2,Used for QA regression testing,False,True,True,True,,,False,"",,"",,,False,0.0,False,False,False,active
dialog.tellme-outbound-qa.notifier.sip.tellme.com,Tellme QA - Outbound,,Not applicable,Jun 02 2020 07:00,Polinaidu Gottapu kin,,,"",,,,America/Los_Angeles,Outbound Web,Microsoft Speech Engine  -->  AT&T TDM Outbound (stable sv2),Tellme QA - Outbound,Stable SV2,,True,dialog-ASR_MS_DNN,,False,True,True,True,,,False,"",,"",,,False,0.0,False,True,False,active
dialog@devoutbound.tellme-qa-outbound.com.notifier.sip.tellme.com,Tellme QA - Outbound,,Not applicable,Jun 02 2020 07:00,Polinaidu Gottapu kin,,,"",,,,America/Los_Angeles,Outbound Web,Microsoft Speech Engine  -->  AT&T TDM Outbound (stable sv2),Tellme QA - Outbound,Stable SV2,devoutbound.tellme-qa-outbound.com,True,DevOutbound,,False,True,True,True,,,False,"",,"",,,False,0.0,False,False,False,active
dialog@sonus.outbound.web.vak.plat.tellme-qa-sonus-outbound.com.notifier.sip.tellme.com,Tellme QA - Outbound,,Not applicable,Jun 02 2020 07:00,Polinaidu Gottapu kin,,,"",,,,America/Los_Angeles,Outbound Web,Microsoft Speech Engine  -->  Sonus-GW-Outbound-ATT2 (plat qa),Tellme QA - SonusOutbound,Plat QA,sonus.outbound.web.vak.plat.tellme-qa-sonus-outbound.com,True,sonus-p193-stable-outbound2-plat,,False,True,True,True,,,False,"",,"",,,False,0.0,False,False,False,active
dialog@sonus.outbound.web.vak.tellme-qa-sonus-outbound.com.notifier.sip.tellme.com,Tellme QA - Outbound,,Not applicable,Jun 02 2020 07:00,Polinaidu Gottapu kin,,,"",,,,America/Los_Angeles,Outbound Web,Microsoft Speech Engine  -->  Sonus-GW-Outbound-ATT2 (stable sv2),Tellme QA - SonusOutbound,Stable SV2,sonus.outbound.web.vak.tellme-qa-sonus-outbound.com,True,sonus-p193-stable-outbound2,,False,True,True,True,,,False,"",,"",,,False,0.0,False,False,False,active
dialog@srivats.test.tellme-qa-outbound.com.notifier.sip.tellme.com,Tellme QA - Outbound,,Not applicable,Jun 02 2020 07:00,Polinaidu Gottapu kin,,,"",,,,GMT,Outbound Web,Microsoft Speech Engine  -->  AT&T TDM Outbound (stable sv2),Tellme QA - Outbound,Stable SV2,srivats.test.tellme-qa-outbound.com,True,dialog-ASR_MS,,False,True,True,True,,,False,"",,"",,,False,0.0,False,False,False,active
dialog@tellmeobstable.tellme-qa-outbound.com.notifier.sip.tellme.com,Tellme QA - Outbound,,Not applicable,Jun 02 2020 07:00,Polinaidu Gottapu kin,,,"",,,,GMT,Outbound Web,Microsoft DNN Speech Engine  -->  SBC-AT&T IPTF Outbound (stable sv2),Tellme QA - Outbound,Stable SV2,tellmeobstable.tellme-qa-outbound.com,True,dialog-ASR_MS_DNN,,False,True,True,True,,,False,"",,"",,,False,0.0,False,True,False,active
dialog@tellmeobstable.tellme-qa-outbound.com.notifier.sip.tellme.com,Tellme QA - Outbound,,Not applicable,Jun 02 2020 07:00,Polinaidu Gottapu kin,,,"",,,,GMT,Outbound Web,Microsoft DNN Speech Engine  -->  SBC-AT&T IPTF Outbound (stable sv2),Tellme QA - Outbound,Stable SV2,tellme-outbound-qa,True,dialog-ASR_MS_DNN,,False,True,True,True,,,False,"",,"",,,False,0.0,False,True,False,active
dialog@yimei.tellme-qa-outbound.com.notifier.sip.tellme.com,Tellme QA - Outbound,,Not applicable,Jun 02 2020 07:00,Polinaidu Gottapu kin,,,"",,,,America/Los_Angeles,Outbound Web,Microsoft Speech Engine  -->  AT&T TDM Outbound (stable sv2),Tellme QA - Outbound,Stable SV2,yimei.tellme-qa-outbound.com,True,p225_sv2,,False,True,True,True,,,False,"",,"",,,False,0.0,False,False,False,active
dialog@zoya2.tellme-qa-outbound.com.notifier.sip.tellme.com,Tellme QA - Outbound,Sonus Outbound,Not applicable,Jun 02 2020 07:00,Polinaidu Gottapu kin,,,"",,,,America/Los_Angeles,Outbound Web,Microsoft Speech Engine  -->  AT&T TDM Outbound (stable sv2),Tellme QA - Outbound,Stable SV2,zoya2.tellme-qa-outbound.com,True,dialog-ASR_MS,,False,True,True,True,,,False,"",,"",,,False,0.0,False,False,False,active
800-320-1567,Tellme QA - Platform,For sjc01 testing,http://error.vui.en-us.tellme.com/placeholder.vxml,Jun 02 2020 07:00,Polinaidu Gottapu kin,,,"",,,,America/Los_Angeles,Inbound VXML,AT&T TDM (Integrated)  -->  Microsoft Speech Engine (plat qa),Tellme QA - Platform,Plat QA,,True,dialog-ASR_MS,,False,True,True,True,,,False,"",,"",,,False,0.0,False,True,False,inactive
800-320-2071,Tellme QA - Platform,Vivid Speech testing,http://test03.plat.qa.backvport.sv2.tellme.com/zoya/transfer/transfer-blind-IMG-uuiWithEncoding-31.vxml,Jun 02 2020 07:00,Polinaidu Gottapu kin,,sample_heh,"",,,,America/Los_Angeles,Inbound VXML,AT&T TDM (Integrated)  -->  Microsoft Speech Engine (plat qa),Tellme QA - Platform,Plat QA,,True,dialog-ASR_MS,,False,True,True,True,,,False,"",,"",,,False,0.0,False,True,False,active
800-320-2798,Tellme QA - Platform,"IMG1010 testing - Brian, Hari, Ramon, Smriti, Nitin",http://test03.plat.qa.backvport.sv2.tellme.com/zoya/transfer/transfer-blind-IMG-uui-20chars-IMG-ashish.vxml,Jun 02 2020 07:00,Polinaidu Gottapu kin,(gf8i2f2$5,Ning-error.wav,"",,,,America/Los_Angeles,Inbound VXML,AT&T TDM (Integrated)  -->  Microsoft Speech Engine (plat qa),Tellme QA - Platform,Plat QA,,True,dialog-ASR_MS,,False,True,True,True,,,False,"",,"",,,False,100.0,False,True,True,active
800-598-8759,Tellme QA - Platform,Logsessionizer test,http://platqa-load05.voice-svc.int.sv2.247-inc.net/telpod_CentOS_migration/index.vxml,Jun 04 2020 07:00,Polinaidu Gottapu kin,(gf8i2f2$5,error_default.wav,"",,,,America/Los_Angeles,Inbound VXML,AT&T TDM (Integrated)  -->  Microsoft Speech Engine (stable sv2),Tellme QA,Stable SV2,,True,PlatQA_8005988759,,False,True,True,True,,,False,"",,"",,,False,100.0,True,True,False,active
